Index,Word,Glossary,EnglishGlossary,Type,Character,IPA,Rom,1st check,Remark
503_Hakka_1,503,蜈蚣,Centipede,Hakka_1,蜈蚣蟲,ŋ11kuŋ13>35tsʰuŋ11,ng2 gung1 cung2 ,OK,
504_Hakka_1,504,蚰蜒(似蜈蚣，無毒),Housecentipede(non-poisonous),Hakka_1,硬殼蟲,ŋaŋ53>55hɔk31tsʰuŋ11,ngang4 hok5 cung2 ,OK,
505_Hakka_1,505,壁虎,Houselizard,Hakka_1,壁蛇,piak31sa11,biak5 sa2 ,OK,
506_Hakka_1,506,蒼蠅,Fly,Hakka_1,鳥蠅,vu13>35jin11,vu1 yin2 ,OK,
507_Hakka_1,507,牛虻(黃色，似蒼蠅),Gadbee,Hakka_1,牛鳥蠅,ȵiu11vu13>35jin11,ngiu2 vu1 yin2 ,OK,
508_Hakka_1,508,(蒼蠅)叮,(fly)Eating,Hakka_1,摟,lɛu13,leu1 ,OK,
509_Hakka_1,509,蚊子,Mosquito,Hakka_1,蚊,mun13,mun1 ,OK,
510_Hakka_1,510,蠓蟲,Midge,Hakka_1,齧仔,ŋat31tsai31,ngat5 zai3 ,OK,
511_Hakka_1,511,(蚊子)叮,(mosquito)Bite,Hakka_1,叼,tiau13,diau1 ,OK,
512_Hakka_1,512,臭蟲,Bedbug,Hakka_1,乾蜱,kɔn13pi13,gon1 bi1 ,OK,
513_Hakka_1,513,跳蚤,Flea,Hakka_1,狗虱,kɛu31sit31,geu3 sit5 ,OK,
514_Hakka_1,514,蝨子,Louse,Hakka_1,虱嫲,sit31ma11,sit5 ma2 ,OK,
515_Hakka_1,515,蟑螂,Cockroach,Hakka_1,黃曱,vɔŋ11tsʰat53,vong2 cat6 ,OK,
516_Hakka_1,516,蜻蜓,Dragonfly,Hakka_1,黃蜊,vɔŋ11li13,vong2 li1 ,OK,
517_Hakka_1,517,蟬,Cicada,Hakka_1,知焱,tsi13jam53,zi1 yam4 ,OK,
518_Hakka_1,518,蝴蝶,Butterfly,Hakka_1,蝴蝶,fu11tʰiap31,fu2 tiap5 ,OK,
519_Hakka_1,519,螳螂,Mantis,Hakka_1,豹虎哥,pau53>55fu31kɔ13,bau4 fu3 go1 ,OK,
520_Hakka_1,520,蚱蜢,Grasshopper,Hakka_1,蜢公,maŋ31kuŋ13,mang3 gung1 ,OK,
521_Hakka_1,521,螢火蟲,Firefly,Hakka_1,火焰蟲,fɔ31jam53tsʰuŋ11,fo3 yam4 cung2 ,OK,
522_Hakka_1,522,蜜蜂,Honeybee,Hakka_1,蜜仔,mit53tsai31,mit6 zai3 ,OK,
523_Hakka_1,523,黃蜂,Wasp,Hakka_1,禾蜂,vɔ11fuŋ13,vo2 fung1 ,OK,
524_Hakka_1,524,(蜂)窩,Beehive,Hakka_1,竇,tɛu53,deu4 ,OK,
525_Hakka_1,525,(蜂)蜇,Sting,Hakka_1,叼,tiau13,diau1 ,OK,
526_Hakka_1,526,蟋蟀,Cricket,Hakka_1,草織,tsʰau31kit31,cau3 git5 ,OK,
527_Hakka_1,527,蝌蚪,Tadpole,Hakka_1,鯰哥仔,ȵiam53kɔ13>35tsai31,ngiam4 go1 zai3 ,OK,
528_Hakka_1,528,青蛙(青皮田蛙),Frog,Hakka_1,蛤蟆,ha11ma11,ha2 ma2 ,OK,
529_Hakka_1,529,癩蛤蟆,Toad,Hakka_1,蟾蜍,kʰiɛm11su11,kiem2 su2 ,OK,
530_Hakka_1,530,蠶,Silkworm,Hakka_1,蠶蟲,tsʰam11tsʰuŋ11,cam2 cung2 ,OK,
531_Hakka_1,531,烏龜,Tortoise,Hakka_1,烏龜,vu13kui13,vu1 gui1 ,OK,
532_Hakka_1,532,鱉,Soft-shelledturtle,Hakka_1,腳魚,kiɔk31ŋ11,giok5 ng2 ,OK,
533_Hakka_1,533,蝦,Shrimp,Hakka_1,蝦公,ha11kuŋ13,ha2 gung1 ,OK,
534_Hakka_1,534,泥鰍,Loach,Hakka_1,湖鰍,fu11tsʰiu13,fu2 ciu1 ,OK,
535_Hakka_1,535,蛇,Snake,Hakka_1,蛇哥,sa11kɔ13,sa2 go1 ,OK,
536_Hakka_1,536,螞蝗,Leech,Hakka_1,湖蜞,fu11kʰi11,fu2 ki2 ,OK,
537_Hakka_1,537,蚌,Clam,Hakka_1,蚌,pʰɔŋ13,pong1 ,OK,
538_Hakka_1,538,蝸牛(有殼),Snail,Hakka_1,吔螺蟲,jɛ11lɔ11tsʰuŋ11,ye2 lo2 cung2 ,OK,
539_Hakka_1,539,蛞蝓(無殼),Slug,Hakka_1,冷蜞,laŋ13>35kʰi11,lang1 ki2 ,OK,
540_Hakka_1,540,螃蟹,Crab,Hakka_1,老蟹,lau53>55hai31,lau4 hai3 ,OK,
541_Hakka_1,541,螺螄(小，殼硬),"Asharpspiralsnail(withhardshell,small)",Hakka_1,石螺,sak53lɔ11,sak6 lo2 ,OK,
542_Hakka_1,542,田螺(大，殼薄),"Fieldsnail(withsoftshell,bigger)",Hakka_1,田螺,tʰiɛn11lɔ11,tien2 lo2 ,OK,
543_Hakka_1,543,鱔魚,Eel,Hakka_1,黃鱔,vɔŋ11siɛn13,vong2 sien1 ,OK,
544_Hakka_1,544,鯉魚,Carp,Hakka_1,鯉嫲,li13>35ma11,li1 ma2 ,OK,
545_Hakka_1,545,鯽魚,Cruciancarp,Hakka_1,鯽魚,tsit31ŋ11,zit5 ng2 ,OK,
546_Hakka_1,546,(魚)鱗,Scale(offish),Hakka_1,鱗,lin13,lin1 ,OK,
547_Hakka_1,547,(魚)卵,(Fish)spawn,Hakka_1,春,tsʰun13,cun1 ,OK,
548_Hakka_1,548,家(住處),Home,Hakka_1,屋下,vuk31kʰa13,vuk5 ka1 ,OK,
549_Hakka_1,549,房子(整座),House,Hakka_1,屋,vuk31,vuk5 ,OK,
550_Hakka_1,550,蓋(房子),Build(ahouse),Hakka_1,起,hi31,hi3 ,OK,
551_Hakka_1,551,打房基,Buildthefounda-tionofahouse,Hakka_1,挑地腳,tʰiau13tʰi53>55kiɔk31,tiau1 ti4 giok5 ,OK,
552_Hakka_1,552,築牆(用板夯築土牆),Makethewall(traditionally),Hakka_1,舂籬,tsuŋ13>35li11,zung1 li2 ,OK,
553_Hakka_1,553,磚,Brick,Hakka_1,磚,tsɔn13,zon1 ,OK,
554_Hakka_1,554,斷磚,Thebrokenbrick,Hakka_1,磚碌,tsɔn13>35luk31,zon1 luk5 ,OK,
555_Hakka_1,555,土坯(未經燒制土磚),Adobe(bricknotyetbakedinthekilns),Hakka_1,泥磚,lai11tsɔn13,lai2 zon1 ,OK,
556_Hakka_1,556,瓦(整塊),Tile,Hakka_1,瓦,ŋa13,nga1 ,OK,
557_Hakka_1,557,瓦片(碎片),Thebrokentile,Hakka_1,瓦析,ŋa31sak31,nga3 sak5 ,有問題,should be ŋa13 
558_Hakka_1,558,梁,Beam,Hakka_1,樑,liɔŋ11,liong2 ,OK,
559_Hakka_1,559,上樑(架房梁),Theceremonyofputtingthebeamuptotheroof,Hakka_1,上樑,sɔŋ31liɔŋ11,song3 liong2 ,OK,
560_Hakka_1,560,椽子,Rafter,Hakka_1,桁,haŋ11,hang2 ,OK,
561_Hakka_1,561,屋簷,Eave,Hakka_1,屋簷,vuk31jam11,vuk5 yam2 ,OK,
562_Hakka_1,562,柱子,Pillar,Hakka_1,柱,tsʰu13,cu1 ,OK,
563_Hakka_1,563,柱石,Cornerstone,Hakka_1,柱躉,tsʰu13>35tun31,cu1 dun3 ,OK,
564_Hakka_1,564,房間,Room,Hakka_1,間肚,kan13>35tu31,gan1 du3 ,OK,
565_Hakka_1,565,廳,Hall,Hakka_1,正廳,tsin53tʰiaŋ13,zin4 tiang1 ,OK,
566_Hakka_1,566,廂房,Wing-room,Hakka_1,偏廳,pʰiɛn13tʰiaŋ13,pien1 tiang1 ,OK,
567_Hakka_1,567,天井,Courtyardinsideofahouse,Hakka_1,天井,tʰiɛn13>35tsiaŋ31,tien1 ziang3 ,OK,
568_Hakka_1,568,院子,Yard,Hakka_1,坪,pʰiaŋ11,piang2 ,OK,
569_Hakka_1,569,墻,Wall,Hakka_1,墻,siɔŋ11,siong2 ,OK,
569_Hakka_2,569,墻,Wall,Hakka_2,壁頭,piak31tʰɛu11,biak5 teu2 ,OK,
570_Hakka_1,570,砌(墻),Layingbricks(to buildawall),Hakka_1,結,kiɛt31,giet5 ,OK,
571_Hakka_1,571,窗戶,Window,Hakka_1,窗門,tsʰuŋ13>35mun11,cung1 mun2 ,OK,
572_Hakka_1,572,門,Door,Hakka_1,門,mun11,mun2 ,OK,
573_Hakka_1,573,側門,Wing-door,Hakka_1,側門,tsɛt31mun11,zet5 mun2 ,OK,
574_Hakka_1,574,門檻兒,Doorsill,Hakka_1,門檻,mun11kʰiam13,mun2 kiam1 ,OK,
575_Hakka_1,575,釕兒,Doorcatch,Hakka_1,門搭,mun11tap31,mun2 dap5 ,有問題,Glossary missing character
575_Hakka_2,575,釕兒,Doorcatch,Hakka_2,門弄,mun11luŋ53,mun2 lung4 ,有問題,Glossary missing character
576_Hakka_1,576,曬臺(樓頂曬物平臺),Aplainroof(todryclothes),Hakka_1,天棚,tʰiɛn13>35pʰaŋ11,tien1 pang2 ,OK,
577_Hakka_1,577,欄杆,Handrail,Hakka_1,欄河,lan11hɔ11,lan2 ho2 ,OK,
578_Hakka_1,578,台階,Steps,Hakka_1,石級,sak53kap31,sak6 gap5 ,OK,
579_Hakka_1,579,樓梯(大，固定),Stairs,Hakka_1,樓梯,lɛu11tʰɔi13,leu2 toi1 ,OK,
580_Hakka_1,580,梯子(可移動),Ladder,Hakka_1,陡梯,tɛu31tʰɔi13,deu3 toi1 ,OK,
581_Hakka_1,581,水井,Well,Hakka_1,井,tsiaŋ31,ziang3 ,OK,
582_Hakka_1,582,廚房,Kitchen,Hakka_1,灶下,tsau53ha13,zau4 ha1 ,OK,
582_Hakka_2,582,廚房,Kitchen,Hakka_2,廚房,tsʰu11fɔŋ11,cu2 fong2 ,OK,
583_Hakka_1,583,煙囪,Chimney,Hakka_1,煙囪銜,jɛn13tsʰuŋ13>35ham11,yen1 cung1 ham2 ,OK,
584_Hakka_1,584,砌灶,Makingaterrenekitchenstove,Hakka_1,打灶頭,ta31tsau53>55tʰɛu11,da3 zau4 teu2 ,OK,
585_Hakka_1,585,廁所,Toilet,Hakka_1,屎坑,si31haŋ13,si3 hang1 ,OK,
585_Hakka_2,585,廁所,Toilet,Hakka_2,廁所,tsʰi53>55sɔ31,ci4 so3 ,OK,
586_Hakka_1,586,角落,Corner,Hakka_1,角落頭,kɔk31lɔk53tʰɛu11,gok5 lok6 teu2 ,OK,
587_Hakka_1,587,窟窿,Hole,Hakka_1,窿空,luŋ11kʰuŋ13,lung2 kung1 ,OK,
588_Hakka_1,588,縫兒,Aperture,Hakka_1,坼,tsʰak31,cak5 ,OK,
589_Hakka_1,589,雞窩(生蛋處),Hen coop,Hakka_1,雞竇,kai13tɛu53,gai1 deu4 ,OK,
590_Hakka_1,590,雞籠(棲息處),Chickencage(forraising),Hakka_1,雞籠【可移動】,kai13luŋ13,gai1 lung1 ,OK,
590_Hakka_2,590,雞籠(棲息處),Chickencage(forraising),Hakka_2,雞塒【固定】,kai13tsi53,gai1 zi4 ,OK,
591_Hakka_1,591,豬圈,Pigpen,Hakka_1,豬欄,tsu13>35lan11,zu1 lan2 ,OK,
592_Hakka_1,592,牛欄,Bullpen,Hakka_1,牛欄,ȵiu11lan11,ngiu2 lan2 ,OK,
593_Hakka_1,593,傢具,Furniture,Hakka_1,傢俬,ka13su13,ga1 su1 ,OK,
594_Hakka_1,594,桌子,Table,Hakka_1,桌頭,tsɔk31tʰɛu11,zok5 teu2 ,OK,
595_Hakka_1,595,椅子(統稱),Chair,Hakka_1,交椅,kau53>55ji31,gau4 yi3 ,OK,
596_Hakka_1,596,凳子(統稱),Stool,Hakka_1,凳,tɛn53,den4 ,OK,
597_Hakka_1,597,長條板凳,Bench,Hakka_1,條凳,pan31tɛn53,ban3 den4 ,OK,
598_Hakka_1,598,書桌,Desk,Hakka_1,書桌,su13>35tsɔk31,su1 zok5 ,OK,
599_Hakka_1,599,櫃子(臥式，有掀蓋),Cupboard(withonedoorontop),Hakka_1,櫃,kʰui53,kui4 ,OK,
600_Hakka_1,600,櫥子(立式，有拉門),Cabinet(closet),Hakka_1,櫥,tsʰu11,cu2 ,OK,
601_Hakka_1,601,抽屜,Drawer,Hakka_1,拖箱,tʰɔ13siɔŋ13,to1 siong1 ,OK,
602_Hakka_1,602,箱子,Box,Hakka_1,箱,siɔŋ13,siong1 ,OK,
603_Hakka_1,603,床,Bed,Hakka_1,眠床,min11tsʰɔŋ11,min2 cong2 ,OK,
604_Hakka_1,604,竹席,Bamboomat,Hakka_1,竹席,tsuk31tsʰiak53,zuk5 ciak6 ,OK,
605_Hakka_1,605,草席,Strawmat,Hakka_1,草席,tsau31tsʰiak53,zau3 ciak6 ,OK,
606_Hakka_1,606,被子,Quilt,Hakka_1,被,pʰi13,pi1 ,OK,
607_Hakka_1,607,褥子,Mattress,Hakka_1,褥,juk53,yuk6 ,OK,
608_Hakka_1,608,毯子,Blanket,Hakka_1,氈,tsiɛn13,zien1 ,OK,
609_Hakka_1,609,枕頭,Pillow,Hakka_1,枕頭,tsim31tʰɛu11,zim3 teu2 ,OK,
610_Hakka_1,610,毛線,Wool,Hakka_1,冷線,laŋ13siɛn13,lang1 sien1 ,OK,
611_Hakka_1,611,蚊帳,Mosquitonet (for the bed),Hakka_1,蚊帳,min13tsɔŋ53,min1 zong4 ,OK,
612_Hakka_1,612,窗簾,Curtain,Hakka_1,窗簾,tsʰuŋ13>35liam11,cung1 liam2 ,OK,
613_Hakka_1,613,臉盆,Washingbasin,Hakka_1,面盆,miɛn53>55pʰun11,mien4 pun2 ,OK,
614_Hakka_1,614,毛巾,Towel,Hakka_1,手巾,siu31kin13,siu3 gin1 ,OK,
615_Hakka_1,615,肥皂,Soap,Hakka_1,番鹼,fan13>35kan31,fan1 gan3 ,OK,
616_Hakka_1,616,鏡子,Mirror,Hakka_1,鏡,kiaŋ53,giang4 ,OK,
617_Hakka_1,617,梳子,Comb,Hakka_1,梳仔,sɔ13>35tsai31,so1 zai3 ,OK,
618_Hakka_1,618,牙刷,Toothbrush,Hakka_1,牙刷,ŋa11sɔt31,nga2 sot5 ,OK,
618_Hakka_2,618,牙刷,Toothbrush,Hakka_2,牙擦,ŋa11tsʰat31,nga2 cat5 ,OK,
619_Hakka_1,619,牙膏,Toothpaste,Hakka_1,牙膏,ŋa11kau13,nga2 gau1 ,OK,
620_Hakka_1,620,水舀子,Ladle,Hakka_1,勺嫲,sɔk53ma11,sok6 ma2 ,OK,
621_Hakka_1,621,水瓢(葫蘆製),Gourdladle,Hakka_1,葫蘆杓,pʰu11lu11sɔk53,pu2 lu2 sok6 ,OK,
622_Hakka_1,622,洗衣槌,Malletforclothewashing,Hakka_1,擂搥,lui11tsʰui11,lui2 cui2 ,OK,
623_Hakka_1,623,大缸,Vat,Hakka_1,缸,kɔŋ13,gong1 ,OK,
624_Hakka_1,624,水缸,Watervat,Hakka_1,水缸,sui31kɔŋ13,sui3 gong1 ,OK,
625_Hakka_1,625,罈子(大肚小口),Crock,Hakka_1,埕,tsʰin11,cin2 ,OK,
626_Hakka_1,626,缽子,Bigbowl,Hakka_1,缽頭,pat31tʰɛu11,bat5 teu2 ,OK,
627_Hakka_1,627,罐子,Jar,Hakka_1,罌哥,aŋ13kɔ13,ang1 go1 ,OK,
628_Hakka_1,628,瓶子(玻璃製),Bottle,Hakka_1,樽,tsun13,zun1 ,OK,
629_Hakka_1,629,(瓶)塞子,Stopper(plug),Hakka_1,卒,tsut31,zut5 ,OK,
630_Hakka_1,630,茶碗(飲茶用，有蓋有托盤),Teabowl,Hakka_1,茶盅,tsʰa11tsuŋ13,ca2 zung1 ,OK,
631_Hakka_1,631,茶杯,Teacup,Hakka_1,杯,pui13,bui1 ,OK,
632_Hakka_1,632,碗,Bowl,Hakka_1,碗,vɔn31,von3 ,OK,
633_Hakka_1,633,水壼(燒開水用),Kettle,Hakka_1,沸水壼,pui53>55sui31fu11,bui4 sui3 fu2 ,OK,
634_Hakka_1,634,茶壼(泡茶用),Teapot,Hakka_1,茶壼,tsʰa11fu11,ca2 fu2 ,OK,
635_Hakka_1,635,暖水瓶,Thermos,Hakka_1,暖壼,lɔn13>35fu11,lon1 fu2 ,OK,
636_Hakka_1,636,調羹,Spoon,Hakka_1,調羹,tsʰi11kaŋ13,ci2 gang1 ,OK,
637_Hakka_1,637,(飯)勺兒,Scoop,Hakka_1,飯勺,fan53sɔk53,fan4 sok6 ,OK,
638_Hakka_1,638,筷子,Chopsticks,Hakka_1,筷子,kʰai53>55tsu31,kai4 zu3 ,OK,
639_Hakka_1,639,柴火(統稱),Firewood,Hakka_1,柴,tsʰai11,cai2 ,OK,
640_Hakka_1,640,煤,Coal,Hakka_1,煤,mɔi11,moi2 ,OK,
641_Hakka_1,641,木炭,Charcoal,Hakka_1,火炭,fɔ31tʰan53,fo3 tan4 ,OK,
642_Hakka_1,642,火灰,Ash,Hakka_1,火灰,fɔ31fɔi13,fo3 foi1 ,OK,
643_Hakka_1,643,火籠(單人烤火用),Asmallburnerfor keeping warm in winter,Hakka_1,爐墩,lu11tun31,lu2 dun3 ,OK,
644_Hakka_1,644,火箱(多人烤火用),A bigger burnerfor keeping warm in winter,Hakka_1,火桶,fɔ31tʰuŋ31,fo3 tung3 ,OK,
645_Hakka_1,645,爐子,Stove,Hakka_1,火爐,fɔ31lu11,fo3 lu2 ,OK,
646_Hakka_1,646,生火,Makeafire,Hakka_1,起火,hi31fɔ31,hi3 fo3 ,OK,
647_Hakka_1,647,鍋,Pan,Hakka_1,鑊頭,vɔk53>55tʰɛu11,vok6 teu2 ,OK,
648_Hakka_1,648,鍋蓋,Pot cover,Hakka_1,鑊蓋,vɔk53kɔi53,vok6 goi4 ,OK,
649_Hakka_1,649,鍋鏟,Pancaketurner,Hakka_1,鍋鏟,vɔk53tsʰan31,vok6 can3 ,OK,
650_Hakka_1,650,鍋堙子(鍋背的煙灰),Ashontheunder-sideofiron pan,Hakka_1,鍋癆,vɔk53lau13,vok6 lau1 ,OK,
651_Hakka_1,651,砧板,Choppingblock,Hakka_1,砧板,tsiɛm13>35pan31,ziem1 ban3 ,OK,
652_Hakka_1,652,菜刀,Chopper,Hakka_1,刀嫲,tau11ma11,dau2 ma2 ,OK,
653_Hakka_1,653,蒸籠,Bamboosteamer,Hakka_1,蒸籠,tsin13>35luŋ11,zin1 lung2 ,OK,
654_Hakka_1,654,甑,Urn,Hakka_1,飯甑,fan53tsɛn53,fan4 zen4 ,OK,
655_Hakka_1,655,筲箕,Bamboobasketforwashing rice,Hakka_1,筲箕,sau53ki13,sau4 gi1 ,OK,
656_Hakka_1,656,笊籬,Bamboo basketfor frying,Hakka_1,撈箕,lau11ki13,lau2 gi1 ,OK,
657_Hakka_1,657,炊帚,Atinybroomtokitchentosweepthehearth,Hakka_1,鑊掃,vɔk53sau53,vok6 sau4 ,OK,
658_Hakka_1,658,抹布,Dishcloth,Hakka_1,桌帕,tsɔk31pʰa53,zok5 pa4 ,OK,
659_Hakka_1,659,火柴,Match,Hakka_1,火柴,fɔ31tsʰai11,fo3 cai2 ,OK,
660_Hakka_1,660,旱煙袋,Tabaccopouch,Hakka_1,煙筒,jɛn13>35tʰuŋ11,yen1 tung2 ,OK,
661_Hakka_1,661,水煙袋,Shishapouch(forwater-pipesmoking),Hakka_1,水煙筒,sui31jɛn13>35tʰuŋ11,sui3 yen1 tung2 ,OK,
662_Hakka_1,662,手電筒,"Flashlight, electric torch",Hakka_1,電筒,tʰiɛn53>55tʰuŋ11,tien4 tung2 ,OK,
663_Hakka_1,663,電燈,Light,Hakka_1,電火,tʰiɛn53>55fɔ31,tien4 fo3 ,OK,
664_Hakka_1,664,蠟蠋,Candle,Hakka_1,蠟蠋,lap53tsuk31,lap6 zuk5 ,OK,
665_Hakka_1,665,汽油,Petrol,Hakka_1,電油,tʰiɛn53>55jiu11,tien4 yiu2 ,OK,
666_Hakka_1,666,煤油,Kerosene,Hakka_1,火水,fɔ31sui31,fo3 sui3 ,OK,
667_Hakka_1,667,馬桶,Commode,Hakka_1,尿桶,ȵiau53>55tʰuŋ31,ngiau4 tung3 ,OK,
668_Hakka_1,668,尿桶(擔糞用，無蓋),Urinebarrel,Hakka_1,尿桶,ȵiau53>55tʰuŋ31,ngiau4 tung3 ,OK,
669_Hakka_1,669,糞勺,Dungladle,Hakka_1,尿角,ȵiau53>55kɔk31,ngiau4 gok5 ,OK,
